smiles,logSolubility
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,-5.292999999999999
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445
Cc1cc(=O)[nH]c(=S)[nH]1,-2.436
Cc1ncc(N(=O)=O)n1CCO,-1.22
Cc1ncc(N(=O)=O)n1CCO,-1.26
CC2=CC(=O)c1ccccc1C2=O,-3.03
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2,-3.38
c1ccc2c(c1)[nH]c3ccccc32,-5.27
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523
O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.301
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-4.097
O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.678
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071000000000001
Cc2cccc3sc1nncn1c23,-2.07
CC1(C)C2CCC1(C)C(=O)C2,-1.96
CC2(C)C1CCC(C)(C1)C2=O,-1.85
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,-4.7
c1c(NC(=O)c2ccccc2(I))cccc1,-4.21
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.79
c1ccccc1NC(=O)c2c(O)cccc2,-3.59
CC(C)C1CCC(C)CC1=O,-2.35
O=C1CCCCC1,-0.6
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.4930000000000003
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13
Nc3ccc2cc1ccccc1cc2c3,-5.17
Cc1c2ccccc2c(C)c3ccccc13,-6.57
c3ccc2c(O)c1ccccc1cc2c3,-4.73
Cc1ccc2cc3ccccc3cc2c1,-6.96
Cc1c2ccccc2cc3ccccc13,-5.89
c1ccc2cc3ccccc3cc2c1,-6.35
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-4.16
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09
O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.451
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-3.09
CCN2c1ncccc1N(C)C(=S)c3cccnc23,-4.634
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99
c2ccc1NCCc1c2,-1.04
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,-3.05
Cc1ncnc2nccnc12,-0.466
Oc2ncc1nccnc1n2,-1.947
COc2cnc1ncncc1n2,-1.139
COc1ncnc2nccnc12,-1.11
COc2ncc1nccnc1n2,-1.11
Cc2ncc1nccnc1n2,-0.12
Cc2cnc1cncnc1n2,-0.8540000000000001
COc2cnc1cncnc1n2,-0.91
c2cnc1ncncc1n2,0.02
CCCCc1c(C)nc(NCC)[nH]c1=O,-3.028
Sc1nccc(=O)[nH]1,-2.273
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.5760000000000005
CCN2c1ccccc1N(C)C(=S)c3cccnc23,-4.706
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O),-3.48
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.47
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,-4.31
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C,-3.59
c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O,-3.78
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23,-6.005
O=C1NC(=O)C(=O)N1,-0.4
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C,-4.42
o1c2ccccc2c3ccccc13,-4.6
c1ccc2c(c1)ccc3c4ccccc4ccc23,-8.057
Cc1cc2c3ccccc3ccc2c4ccccc14,-6.57
Nc3cc2c1ccccc1ccc2c4ccccc34,-6.2
c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.2460000000000004
O=C2NC(=O)C1(CCCCC1)C(=O)N2,-3.06
CC(C)C1CCC(C)CC1O,-2.53
OC1CCCCC1,-0.44
CCSC(=O)N(CC)C1CCCCC1,-3.4
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.64
C/C1CCC(\C)CC1,-4.47
C1CCCCC1,-3.1
CC1CCCCC1,-3.85
C/C1CCCCC1\C,-4.3
CCC1CCCCC1,-4.25
OC1C(O)C(O)C(O)C(O)C1O,0.35
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742
N(Nc1ccccc1)c2ccccc2,-2.92
Cc1cccc2c1Cc3ccccc32,-5.22
C1c2ccccc2c3ccccc13,-5.0
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233
Clc2ccc1oc(=O)[nH]c1c2,-2.8310000000000004
Nc1nccs1,-0.36
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.32
Cc1occc1C(=O)Nc2ccccc2,-3.3
ON=Cc1ccc(o1)N(=O)=O,-2.19
O=Cc1ccco1,-0.1
c1ccoc1,-0.82
Clc1ccc2ccccc2c1,-4.14
Cc1ccc(C)c2ccccc12,-4.14
Cc1cc(C)c2ccccc2c1,-4.29
CCc1cccc2ccccc12,-4.17
Brc1cccc2ccccc12,-4.35
Nc1cccc2ccccc12,-1.92
Oc1ccc2ccccc2c1,-2.28
c1c(Br)ccc2ccccc12,-4.4
c1ccc2ccccc2c1,-3.6
Ic1cccc2ccccc12,-4.55
Cc1ccc2ccccc2c1,-3.77
Clc1cccc2ccccc12,-3.93
Brc1ccc2ccccc2c1,-4.4
CCc1ccc2ccccc2c1,-4.29
Cc1cccc2ccccc12,-3.7
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57
Cc1ccc2cc(C)ccc2c1,-4.89
Cc1cccc2c(C)cccc12,-4.678999999999999
Oc1cccc2ccccc12,-2.22
Cc1cc2ccccc2cc1C,-4.72
O=N(=O)c1cccc2ccccc12,-3.54
CNC(=O)Oc1cccc2ccccc12,-3.224
c1ccc2cnccc2c1,-1.45
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931
Nc2nc1[nH]cnc1c(=O)[nH]2,-3.583
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62
O=C2NC(=O)C1(CC1)C(=O)N2,-1.886
c1ccc2c(c1)sc3ccccc23,-4.38
COc2c1occc1c(OC)c3c(=O)cc(C)oc23,-3.0210000000000004
OC1CCCCCCC1,-1.29
C1CCCCCCC1,-4.15
CN(C)C(=O)NC1CCCCCCC1,-2.218
C1C=CCC=C1,-2.06
CC1CO1,-0.59
CCCC1CCCC1,-4.74
C1CCCC1,-2.64
CCCCCC1CCCC1,-6.08
CC1CCCC1,-3.3
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23,-5.36
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,-5.153
CCN2c1ccccc1N(C)C(=O)c3cccnc23,-3.324
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23,-4.871
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,-5.24
N(=Nc1ccccc1)c2ccccc2,-4.45
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-5.696000000000001
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-4.328
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.46
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89
O(c1ccccc1)c2ccccc2,-3.96
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5,-4.445
CCN2c1ncccc1N(C)C(=O)c3cccnc23,-2.62
CCN2c1ncccc1N(CC)C(=O)c3cccnc23,-2.86
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23,-4.207
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,-3.36
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23,-4.114
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,-4.553999999999999
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-0.41
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-3.658
Nc1nc[nH]n1,0.522
c2ccc1ocnc1c2,-1.16
CC(C)=CCCC(C)=CC(=O),-2.06
CCCC=C,-2.68
CCCCCCCCCCCCCC,-7.96
CC(C)Cl,-1.41
CCC(C)CO,-0.47
CCCCCCCCCC(C)O,-2.94
CCOP(=S)(OCC)SCSCC,-4.11
CCCCCCCO,-1.81
CCCCCCCC(=O)OC,-3.17
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
ClC(=C)Cl,-1.64
CCCCC=O,-0.85
CCCCCCCI,-4.81
OCCCC=C,-0.15
CC(C)OC=O,-0.63
CCCCCC(C)O,-1.55
CCCCCCC#C,-3.66
CC(C)CCC(C)(C)C,-5.05
CCCC(=O)C,-0.19
CCCOC(=O)CC,-0.82
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
CCCCC(=O)OCC,-2.25
CC(C)CCOC(=O)C,-1.92
CCCBr,-1.73
COP(=S)(OC)SCC(=O)N(C)C=O,-1.995
NC(=S)N,0.32
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
CCCN(=O)=O,-0.8
CCCOC(C)C,-1.34
ClCCl,-0.63
COC=O,0.58
CC(C)C,-2.55
CCCCC,-3.18
CCCC(=C)C,-3.03
CC(C)C(C)C(C)C,-4.8
CCCCCCCCC=C,-5.51
CC(=O)OCC(COC(=O)C)OC(=O)C,-0.6
CCCCCCCBr,-4.43
CCOC(=O)CC(=O)OCC,-0.82
CC/C=C/C,-2.54
ClC=C(Cl)Cl,-1.96
CO,1.57
CCC(=O)C,0.52
CCCCCCO,-1.24
CCCCCCl,-2.73
C=CC=C,-1.87
CCCOC(=O)C,-0.72
NC(=O)CCl,-0.02
CCCCCC=O,-1.3
CC(C)=CCC/C(C)=C\CO,-2.46
CCN(=O)=O,-0.22
CCCC(C)(COC(N)=O)COC(N)=O,-1.807
CI,-1.0
CCCCC(=O)CCCC,-2.58
CCC(C)CC,-3.68
ClCC#N,-0.092
CCCCCCCCC(=O)OCC,-3.8
CCC(C)Cl,-1.96
CCCCC#C,-2.36
CCCCCCCC#C,-4.24
CC(C)OC(C)C,-1.1
CNN,1.34
CC#C,-0.41
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408
C=CC=O,0.57
CCCCl,-1.47
CCOC(=O)C,-0.04
CCCC(C)(C)C,-4.36
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.896
CC(=C)C=C,-2.03
CC(C)=CCCC(O)(C)C=C,-1.99
OCC(O)C(O)C(O)C(O)CO,0.06
CCCC(=O)CCC,-1.3
CC(=O)C(C)(C)C,-0.72
ClC(Cl)(Cl)C#N,-2.168
CCCCCCCCC(=O)C,-3.3
CSC,-0.45
CCOC(=O)N,0.85
CC(C)C(O)C(C)C,-1.22
CCCCBr,-2.37
CC(C)CC(=O)C,-0.74
OCC(O)C(O)C(O)C(O)CO,1.09
CCS,-0.6
ClCC(Cl)Cl,-1.48
CCCCCCCCl,-4.0
ClC(Cl)C(Cl)Cl,-1.74
CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523
CCCCCCCl,-3.12
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334
CC(Cl)Cl,-1.29
ClC(Cl)(Cl)Cl,-2.31
COC(C)(C)C,-0.24
CCCCCCCCCCCCCCCCO,-7.0
CCC(C)(C)CO,-1.04
CCCOC(=O)CCC,-1.75
CCCOC=O,-0.49
CC(C)CC(C)C,-4.26
CCCCCCCCCC(=O)OCC,-4.1
CCCOCC,-0.66
CC(C)O,0.43
ClC(Br)Br,-1.9
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37
C/C=C/C=O,0.32
CCCCCC(=O)OC,-1.87
CCC(=O)OC,-0.14
CCCC(=O)OC,-1.92
CCCCCC(=O)OCC,-2.35
CCCCCCC=C,-4.44
CCCC(O)CC,-0.8
CCCCCCCC(C)O,-2.74
CCCC(=O)CC,-0.83
ClCBr,-0.89
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86
CCCCCCCCO,-2.39
CCSCC,-1.34
ClCCCl,-1.06
CCC(C)(C)Cl,-2.51
ClCCBr,-1.32
CCCCCCCC=C,-5.05
CCC(C)(O)CC,-0.36
CCCCC(C)O,-0.89
CCCCCO,-0.6
ClCCC#N,-0.29
CC(C)C(C)O,-0.18
CCCCCCCCCC(=O)OC,-4.69
CC(C)CBr,-2.43
CCI,-1.6
CCCCCCBr,-3.81
CCCC(C)C,-3.74
BrC(Br)Br,-1.91
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22
CC(C)Br,-1.59
CC(C)CC(C)(C)C,-4.74
CCC,-1.94
CCOC=C,-0.85
CCC#C,-1.24
CCCCC(C)(O)CC,-1.6
CC#N,0.26
ClCC(Cl)(Cl)Cl,-2.18
CCCCO,0.0
CC(C)CCO,-0.51
CC(=C)C,-2.33
CC(=C)C(=C)C,-2.4
CCCI,-2.29
CCCO,0.62
CCCC(C)O,-0.29
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92
CCC(C)CCO,-0.71
CCCCI,-2.96
CCCCCCCC(=O)OCC,-3.39
CCSSCC,-2.42
CCOCCOCC,-0.77
CCCCCC=C,-3.73
CCCCN(CC)C(=O)SCCC,-3.53
CCCCOC=O,-1.37
BrC(Cl)Cl,-1.54
CBr,-0.79
CC(C)C=C,-2.73
CC,-1.36
CC(=O)N,1.58
CC(O)C(C)(C)C,-0.62
CCCC(=O)OCC,-1.36
CCCCCCCCCO,-3.01
BrCBr,-1.17
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
O=N(=O)OCC(CON(=O)=O)ON(=O)=O,-2.22
CCCCCl,-2.03
CCNC(=S)NCC,-1.46
CCCCC(=O)OC,-1.34
CCCCCOC(=O)CC,-1.28
CCBr,-1.09
CCC#CCC,-1.99
CCC(=C)C,-2.73
CCOC(C)OCC,-0.43
CCCCOCCO,-0.42
ClCCCCl,-1.62
CC(C)C(C)C,-3.65
CCC=C,-1.94
FC(F)(Cl)C(F)(Cl)Cl,-3.04
CCC#N,0.28
OCC(O)CO,1.12
CCCCOC,-0.99
CN(C)C(=O)C,1.11
C=C,-0.4
CC(C)(C)CCO,-0.5
CC(C)SC(C)C,-2.24
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
CCCC(C)(C)CO,-1.52
CCCOC,-0.39
CC(C)OC(=O)C,-0.55
ClC=C,-1.75
BrC(Br)(Br)Br,-3.14
CCCCCCCCC,-5.88
CCCCCC(C)C,-5.08
CCC(O)C(C)C,-0.7
CCCCCCC,-4.53
CCCCCC(=O)C,-1.45
COP(=O)(NC(C)=O)SC,0.54
CCCCSP(=O)(SCCCC)SCCCC,-5.14
CC=C(C)C,-2.56
CCCC(C)(O)CC,-0.98
CCCCCCCC,-5.24
CCC=O,0.58
ClC(Cl)Cl,-1.17
CCCCC(CC)C=O,-2.13
CCC(CC)C=O,-1.52
CCCOCCC,-1.62
CCCCCCCCCCCCCCO,-5.84
NC(=O)N,0.96
CCCC#C,-1.64
CCCCCCCCCCCCCCCCCCO,-8.4
CC(C)CCOC=O,-1.52
CCOP(=O)(OCC)OCC,0.43
CC(C)N(=O)=O,-0.62
OCC(O)C(O)CO,0.7
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999
CCC(C)C(C)C,-4.28
CCCCCC#C,-3.01
ClCC(C)C,-2.0
CCCCCCCCCCCC(=O)OC,-4.69
CCCSCCC,-2.58
CCCCCBr,-3.08
CCCC/C=C/C,-3.82
CC(Cl)(Cl)Cl,-2.0
CCOCC,-0.09
COCOC,0.48
CCC(C)O,0.47
C=CCS(=O)SCC=C,-0.83
CC(C)COC=O,-1.01
CCCCCC,-3.84
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28
CC(C)CC(C)(C)O,-0.92
CCC(C)(C)C,-3.55
C=CCC=C,-2.09
CCCCCC(O)CC,-1.98
CCCC(C)CO,-1.11
CCCCC(C)(C)O,-1.08
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19
CCOC(=O)CC,-0.66
NC(N)=NC#N,-0.31
ClC(Cl)(Cl)N(=O)=O,-2.0
CCCCCCC(=O)OCC,-2.74
COC(=O)C,0.46
CCCC(O)C=C,-0.59
CCCCOCCCC,-1.85
CCCCCCCCCCCCO,-4.8
CCCC(C)(C)O,-0.49
CCCCCC(C)(C)O,-1.72
C,-0.9
CCC(C)C(=O)C,-0.67
CN(=O)=O,0.26
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88
C=CCCC=C,-2.68
CCCCC=C,-3.23
CCCCCCCC(=O)C,-2.58
C#C,0.29
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518
CC(Cl)CCl,-1.6
CCCC=C(CC)C=O,-2.46
CCOP(=S)(OCC)SCCSCC,-4.23
CCCCCCCCCCCCCCCO,-6.35
CC(C)I,-2.09
CC(C)C(=O)C,-0.12
CCCCCCCCCCCCCCCC,-8.4
CCCCCCC(=O)C,-2.05
CCCCCCCCC(=O)OC,-3.38
CCO,1.1
CCCCCCCCBr,-5.06
CCC(O)CC,-0.24
CC(C)CCCO,-1.14
CCC(C)(C)O,0.15
CCOC=O,0.15
CCCCS,-2.18
ClC(=C(Cl)Cl)Cl,-2.54
CCC(=O)CC,-0.28
C=CC#N,0.15
CCCCC(=O)C,-0.8
CCCCC(C)CC,-5.16
BrCCBr,-1.68
COC(=O)C=C,-0.22
CCC(O)(CC)CC,-0.85
CC(C)C(=O)C(C)C,-1.3
CSSC,-1.44
CCCCC(O)CC,-1.47
CCCCC(CC)CO,-2.11
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005
CN(C)C(=S)SSC(=S)N(C)C,-3.9
CCCCCCCCCCO,-3.63
CCC(C)(C)CC,-4.23
CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144
CCCC=O,-0.01
CCCC,-2.57
ClC(Cl)C(Cl)(Cl)Cl,-2.6
CC(C)CO,0.1
ICI,-2.34
CCCC(O)CCC,-1.4
CCCCCOC(=O)C,-1.89
FC(F)(Cl)C(F)(F)Cl,-2.74
CC=CC=O,0.32
CN(C)C(=O)N(C)C,0.94
CCN(CC)C(=S)SCC(Cl)=C,-3.39
ClCC,-1.06
CC/C=C\C,-2.54
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62
CCCCCCCCCCCCCCCCCCCC,-8.172
CCC(CC)CO,-1.17
Cl\C=C/Cl,-1.3
CC(C)CC(C)O,-0.8
CC(C)(C)CO,-0.4
CC=C,-1.08
CCCCCCC(C)O,-2.09
CC(C)COC(=O)C,-1.21
CC(C)C(C)(C)C,-4.36
FC(F)(F)C(Cl)Br,-1.71
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106
CCSCCSP(=S)(OC)OC,-3.091
CCC(C)C,-3.18
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42
CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.71
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78
C1OC1c2ccccc2,-1.6
O=C1CCCN1,1.07
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95
O=C(c1ccccc1)c2ccccc2,-3.12
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.018
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-2.925
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.23
Oc2ccc1CCCCc1c2,-1.99
C1CCc2ccccc2C1,-4.37
C1CCC2CCCCC2C1,-5.19
OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O,-0.77
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C,-4.65
ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O,-5.4
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.15
