smiles,freesolv
Cc1cccs1,-1.38
c1ccsc1,-1.4
C1CCOCC1,-3.12
C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-20.52
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,-25.47
C1CCC(=O)CC1,-4.91
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,-2.53
C[C@@H]1CC[C@H](CC1=O)C(=C)C,-3.75
C1CCC(=O)C1,-4.7
C1=CC(=O)C=CC1=O,-6.5
Cc1cccc(c1C)Nc2ccccc2C(=O)O,-6.78
C1CCCC(CC1)O,-5.48
c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-18.06
c1ccc2c(c1)cccn2,-5.72
CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-2.45
c1cnc[nH]1,-9.63
Cn1ccnc1,-8.41
Cc1c[nH]cn1,-10.27
CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,-5.74
c1ccc2c(c1)C(=O)NC2=O,-9.61
Cc1c[nH]c2c1cccc2,-5.88
C1=C[C@@H]([C@@H]2[C@H]1[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-2.55
C=C(c1ccccc1)c2ccccc2,-2.78
C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,-4.82
c1ccc-2c(c1)Cc3c2cccc3,-3.35
c1cc2ccc3cccc4c3c2c(c1)cc4,-4.52
c1c(c(=O)[nH]c(=O)[nH]1)Br,-18.17
CC[C@H](C)n1c(=O)c(c([nH]c1=O)C)Br,-9.73
c1c(=O)[nH]c(=O)[nH]c1Cl,-15.83
c1c(c(=O)[nH]c(=O)[nH]1)I,-18.72
c1c(c(=O)[nH]c(=O)[nH]1)F,-16.92
c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F,-15.46
Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl,-11.14
c1c(c(=O)[nH]c(=O)[nH]1)Cl,-17.74
C[C@@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)O,-10.78
c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl,-3.56
c1cc2c(cc1Cl)Oc3cc(c(c(c3O2)Cl)Cl)Cl,-3.84
c1ccc2c(c1)Oc3ccc(cc3O2)Cl,-3.1
c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-4.15
c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-4.53
c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,-4.05
c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl,-3.67
c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-3.81
c1ccc2c(c1)Oc3ccccc3O2,-3.15
c1ccc2c(c1)Oc3cccc(c3O2)Cl,-3.52
c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl,-3.37
c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-3.71
C[C@@H]1CCCC[C@@H]1C,1.58
C1CCCCC1,1.23
C1CCC(CC1)N,-4.59
CC1CCCCC1,1.7
COC(=O)C1CCCCC1,-3.3
CC1CCC(CC1)C,2.11
C1CCC(CC1)O,-5.46
CC(=O)C1CCCCC1,-3.9
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,-3.2
CN(C)CCC=C1c2ccccc2CCc3c1cccc3,-7.43
CN1CCNCC1,-7.77
CN1CCN(CC1)C,-7.58
C1CNCCN1,-7.4
CCNc1nc(nc(n1)Cl)NCC,-10.22
CCNc1nc(nc(n1)SC)NC(C)C,-7.65
CCNc1nc(nc(n1)SC)NC(C)(C)C,-6.68
C1COCCO1,-5.06
COC(=O)C1CC1,-4.1
C1CC1,0.75
CC(=O)C1CC1,-4.61
CN(C)CCOC(c1ccccc1)c2ccccc2,-9.34
C[C@H]1CCCO1,-3.3
C[C@H]1CC[C@@H](O1)C,-2.92
C1CCOC1,-3.47
C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)SC(Cl)(Cl)Cl,-9.01
c1ccc2c(c1)Cc3ccccc3C2,-3.78
c1cc2cccc3c2c(c1)CC3,-3.15
